zip,count
40391,12
4040,1
40402,1
40403,10
40409,1
40419,1
40422,2
40423,1
40437,1
40440,1
40444,5
40447,2
40456,2
40461,1
40468,1
40472,1
40475,23
40476,1
40484,3
40489,1
40502,22
40503,21
40504,12
40505,2
40507,1
40508,9
40509,29
40510,1
40511,15
40513,8
40514,8
40515,23
40516,1
40517,11
40523,1
40600,1
40601,21
40667,1
40701,11
40729,2
4073,1
40741,11
40743,1
40744,7
40769,1
40823,1
40831,1
40865,1
40873,1
40906,2
40962,2
40965,4
40977,1
41001,2
410010,1
41005,7
41006,1
41008,1
41010,1
41011,13
41014,3
41015,5
41016,1
41017,19
41018,5
41030,2
41031,5
41035,2
41039,2
41040,1
41041,6
41042,15
41044,1
41046,1
41048,5
41051,11
41055,2
41056,8
41059,1
41063,2
41064,1
41071,10
41073,5
41074,3
41075,6
41076,11
41080,1
41091,17
41092,2
41094,5
41097,2
411,1
411007,1
41101,6
41102,5
41129,1
41139,2
41143,4
41150,1
41164,1
41168,1
41169,1
41181,1
41183,1
41189,1
41219,3
41224,2
41230,1
41256,2
41268,1
41301,1
41339,2
41465,2
41472,2
41501,10
41514,1
41537,1
41539,1
41557,2
41559,1
41571,1
41572,2
41602,1
41616,1
41650,1
41653,2
41659,1
41666,1
41701,6
41702,2
41713,1
41719,1
41749,2
41764,1
41772,1
41774,1
41778,1
41832,1
41844,2
41858,2
42001,11
42003,6
42020,1
42021,1
42024,1
42025,7
42029,3
42036,1
42038,1
42039,1
42040,1
42041,1
42044,1
42045,2
42050,1
42051,2
42055,2
42058,1
42064,1
42066,5
42071,18
42076,1
42078,1
42086,2
4209,1
42101,17
42103,7
42104,20
42122,3
42129,1
42134,5
42141,9
421503,1
42160,1
42164,3
42167,4
42170,1
42171,5
42193,1
422,1
42206,2
4221,1
42210,2
42211,10
42217,2
42220,1
42223,1
42240,6
42254,1
42261,2
42262,1
42266,1
42273,2
42275,1
42276,8
42286,2
42300,1
42301,13
42303,15
42325,2
4232760,1
42349,1
42350,1
42351,1
42366,2
42376,2
42404,1
42408,1
42409,1
42411,2
42413,3
42420,10
42431,8
42436,1
42441,2
42445,1
42456,3
42461,1
42501,10
42502,1
42503,15
42518,1
42528,2
42541,1
42544,4
42553,1
42567,1
42602,2
42633,7
42635,1
42642,3
42647,1
42653,1
42701,19
42702,1
42716,1
42717,2
42718,8
42721,1
42724,3
42726,1
42728,8
42732,1
42743,1
42748,5
42749,1
42754,1
42755,1
42776,1
42784,1
42788,1
42946,1
43003,1
43004,15
43011,3
43014,1
43015,32
43016,23
43017,19
43019,3
43021,9
43023,5
43025,3
43026,20
43028,4
43029,1
43031,4
43035,15
43040,14
43044,1
43045,2
43046,2
43050,8
43054,13
43055,15
43056,8
43061,7
43062,11
43064,6
43065,25
43066,1
43068,11
43071,1
43072,4
43074,11
43076,6
43078,4
43080,3
43081,23
43082,14
43084,1
43085,6
43102,1
43103,4
43105,3
43107,3
43110,7
43112,2
43113,5
43116,2
43119,10
43123,22
43125,5
43130,18
43137,2
43138,4
43140,9
43143,3
43144,1
43146,6
43147,30
43150,2
43154,1
43155,1
43160,5
431705,1
43201,16
43202,4
43204,12
43205,5
43206,9
43207,7
43209,16
43211,1
43212,17
43213,3
43214,22
43215,16
43219,3
43220,14
43221,14
43223,3
43224,8
43228,7
43229,3
43230,22
43231,3
43232,3
43235,20
43240,2
43300,1
43302,8
43311,6
43315,2
43316,2
43318,1
43319,1
43324,2
43326,2
43331,3
43332,1
43334,2
43338,7
43342,1
43344,4
43351,3
43357,1
43360,2
4339611,1
43402,17
43406,1
43410,2
43412,2
43420,18
43440,2
43443,2
43447,1
43449,7
43450,1
43452,8
43460,1
43462,1
43466,1
43469,1
43502,2
43504,1
43506,9
43512,10
43515,1
43516,1
43517,2
43521,1
43524,1
43525,1
43526,1
43528,2
43532,1
43534,1
43537,13
43542,3
43543,2
43545,2
43551,24
43554,1
43556,1
43557,2
43558,5
43560,15
43565,1
43566,4
43567,3
43569,2
43570,1
43571,1
43604,3
43606,7
43607,4
43608,1
43609,2
43611,1
43612,5
43613,6
43614,10
43615,11
43616,5
43617,5
43619,1
43620,1
43623,2
43701,11
43713,2
43718,2
43724,5
43725,16
43731,2
43735,1
43739,2
43748,2
43759,1
43760,1
43762,1
43764,2
43767,1
43773,1
43779,1
43780,4
43783,2
43787,1
43788,3
43793,2
43812,3
43821,1
43822,2
43832,2
43845,1
43903,1
43906,2
43907,1
43912,4
43915,1
43920,3
43935,3
43945,4
43950,6
43951,1
43952,6
43953,4
43964,1
43968,2
43971,1
43977,1
43983,1
43988,1
44001,7
44003,2
44004,3
44011,9
44012,13
44017,7
44022,7
44023,8
44024,15
44026,6
44028,1
44030,1
44035,5
44039,10
44040,1
44041,3
44044,5
44046,1
44047,1
44048,1
44050,3
44053,8
44054,4
44056,5
44057,6
44060,26
44062,1
44067,5
44070,10
44072,2
44074,1
44077,19
44081,3
44084,1
44085,1
44086,1
44087,4
44089,6
44092,1
44094,8
44095,3
44102,7
44103,1
44104,1
44105,1
44106,3
44107,15
44109,4
44110,2
44111,4
44112,1
44113,9
44114,2
44115,3
44116,6
44118,8
44119,3
44120,3
44121,4
44122,8
44123,3
44124,5
44125,5
44126,5
44128,3
44129,7
44130,3
44131,6
44132,2
44133,7
44134,7
44135,2
44136,13
44137,2
44138,13
44139,3
44140,7
44141,4
44142,4
44143,4
44144,5
44145,13
44146,2
44147,8
44149,5
44201,1
44202,7
44203,8
44212,12
44216,2
44221,10
44223,13
44224,15
44230,4
44231,2
44233,2
44234,3
44235,1
44236,12
44240,28
44241,5
44243,1
44244,1
44253,2
44254,2
44255,3
44256,33
44260,9
44262,6
44266,6
44270,2
44272,3
44273,4
44275,1
44278,9
44280,4
44281,16
44286,4
44287,3
44288,1
44301,3
44302,3
44303,2
44305,6
44306,2
44308,1
44310,1
44311,2
44312,8
44313,12
44314,1
44319,6
44320,2
44321,8
44333,6
44403,1
44404,2
44406,9
44408,2
44410,3
44411,2
44412,2
44413,1
44420,4
44423,1
44425,2
44432,3
44438,1
44440,1
44441,1
44446,4
44450,1
44451,3
44452,2
44454,1
44455,1
44460,4
44471,2
44481,3
44483,2
44484,7
44485,1
44493,1
44504,1
44505,1
44507,1
44509,1
44511,6
44512,7
44514,6
44515,9
44600,1
44601,5
44606,1
44608,2
44609,2
44611,1
44612,5
44614,7
44615,1
44621,1
44622,6
44624,1
44626,1
44627,1
44629,1
44632,8
44633,1
44636,1
44637,2
44638,1
44641,7
44643,3
44644,2
44645,1
44646,12
44654,6
44662,4
44663,4
44666,2
44667,6
44676,3
44677,2
44680,1
44681,1
44683,1
44685,17
44691,22
44699,1
44705,3
44706,6
44708,7
44709,4
44714,4
44718,1
44720,20
44721,4
44730,2
44802,1
44805,9
44811,5
44813,4
44820,1
44822,1
44824,1
44827,1
44830,2
44833,5
44836,1
44837,1
44839,6
44842,1
44843,1
44846,2
44847,1
44851,2
44853,1
44855,1
44857,5
44864,1
44870,11
44875,7
44878,1
44882,1
44883,13
44890,3
44903,9
44904,6
44906,4
44907,3
45002,6
45005,7
45011,19
45013,20
45014,12
45015,1
45030,4
45036,21
45039,20
4504,1
45040,21
45042,8
45044,16
45050,3
45052,2
45053,2
45054,1
45056,10
45064,1
45065,2
45066,27
45067,1
45068,4
45069,22
45102,7
45103,16
45106,4
45107,3
45113,2
45118,1
45121,7
45122,1
45123,2
45133,5
45135,2
45140,37
45146,1
45150,20
45152,11
45153,1
45154,1
45157,8
45159,3
45162,1
45164,1
45167,2
45168,1
45171,3
45174,1
45176,1
45177,9
452010,1
45202,14
45203,1
45204,2
45205,1
45206,5
45207,1
45208,6
45209,6
45211,8
45212,4
45213,8
45215,7
45216,2
45217,1
45218,3
45219,7
45220,3
45223,4
45224,6
45226,4
45227,6
45229,3
45230,13
45231,9
45232,1
45233,4
45236,7
45237,1
45238,17
45239,4
45240,1
45241,5
45242,5
45243,11
45244,16
45245,14
45246,3
45247,9
45248,9
45249,5
45251,5
45255,10
4526784,1
45303,1
45305,7
45306,2
45307,1
45308,1
45309,2
45311,2
45314,2
45315,5
45320,4
45322,4
45323,4
45324,18
45325,2
45327,4
45331,1
45335,5
45337,1
45339,1
45341,1
45342,15
45344,7
45346,1
45356,3
45365,7
45368,1
45370,2
45371,13
45373,11
45377,13
45381,2
45383,5
45385,22
45387,8
45388,1
45402,3
45404,1
45405,1
45406,2
45409,3
45410,3
45414,8
45415,4
45416,1
45419,9
45420,5
45424,16
45426,1
45429,13
45430,7
45431,19
45432,6
45434,17
45439,4
45440,6
45449,3
45458,21
45459,18
45502,12
45503,7
45504,3
45506,5
45601,9
45612,1
45613,1
45614,2
45619,2
45628,1
45631,1
45638,5
45640,6
45644,1
45648,5
45653,1
45656,1
45660,1
45661,1
45662,4
45663,1
45669,6
45680,1
45682,1
45690,4
45692,2
45693,1
45694,1
45697,2
45701,16
45710,2
45714,1
45716,2
45719,1
45729,1
45735,3
45744,1
45750,9
45760,2
45764,3
45768,1
45769,1
45771,2
45772,1
45780,1
45786,1
45801,3
45804,2
45805,1
45806,1
45807,5
45810,1
45812,1
45813,1
45814,1
45816,1
45817,2
45822,5
45827,1
45828,1
45831,1
45833,5
45835,1
45840,26
45843,2
45844,1
45845,1
45846,1
45856,2
45858,1
45860,1
45865,2
45868,1
45869,4
45871,2
45872,1
45874,1
45875,3
45876,2
45877,1
45879,2
45880,2
45881,1
45883,1
45885,4
45889,1
45890,1
45891,5
45895,11
4600,1
46011,3
46012,4
46013,4
46017,1
46030,2
46031,1
46032,32
46033,28
46034,6
46035,1
46036,5
46037,27
46038,29
46040,10
46041,13
46048,3
46050,3
46051,1
46052,11
46055,4
46058,2
46060,32
46062,25
46064,11
46065,5
46068,2
46069,8
46071,1
46072,6
46074,19
46075,8
46077,16
46105,1
46106,9
46107,3
46111,1
46112,28
46113,7
46115,1
46117,1
46118,1
46120,2
46121,4
46122,8
46123,17
46124,1
46128,2
46131,18
46135,9
46140,22
46142,17
46143,20
46147,4
46148,4
46151,14
46157,1
46158,12
46160,2
46161,1
46163,3
46164,4
46165,1
46167,5
46168,23
46171,1
46173,7
46176,13
46181,5
46182,2
46184,7
46201,4
46202,11
46203,7
46204,8
46205,16
46208,2
46214,9
46217,10
46218,1
46219,8
46220,26
46221,7
46222,3
46224,5
46225,3
46226,6
46227,15
46228,7
46229,5
46231,4
46234,13
46235,2
46236,14
46237,11
46239,9
46240,7
46241,3
46250,8
46254,6
46256,11
46259,6
46260,6
46268,7
46278,5
46280,8
46303,5
46304,5
46307,38
46310,5
46311,9
46319,1
46320,1
46321,7
46322,11
46323,1
46324,1
46340,1
46341,1
46342,13
46346,1
46347,4
46348,1
46349,2
46350,13
46356,3
46360,13
46361,1
46366,3
46368,15
4637032,1
46373,7
46375,4
46383,20
46385,25
46390,2
46392,2
46394,1
46402,1
46403,2
46407,1
46408,1
46410,8
46451,1
46504,4
46507,4
46510,2
46511,2
46514,15
46516,4
46517,6
46526,9
46528,9
46530,14
46531,1
46534,2
46536,3
46538,2
46539,2
46540,1
46542,1
46544,6
46545,7
46550,2
46552,1
46554,1
46556,1
46561,3
46562,1
46563,11
46565,1
46567,2
46571,1
46573,7
46574,3
46580,13
46582,5
4658802,1
46590,4
46601,4
46613,5
46614,7
46615,6
46616,1
46617,5
46619,2
46628,4
46635,3
46637,7
46680,1
467,1
46701,1
46702,2
46703,4
46705,2
46706,8
46710,1
46714,5
46721,1
46723,4
46725,3
46733,3
46737,2
46738,1
46741,1
46742,2
46743,1
46746,2
46747,1
46748,4
46750,12
46755,3
46761,2
46764,2
46765,2
46767,2
46770,1
46772,1
46773,1
46774,5
46783,4
46784,2
46787,1
46788,2
46791,1
46792,2
46793,1
46795,1
46797,2
46798,1
46802,3
46803,1
46804,11
46805,8
46807,5
46808,5
46809,3
46814,4
46815,6
46816,3
46818,6
46819,1
46825,9
46835,14
46845,11
46901,3
46902,8
46911,1
46913,1
46917,1
46920,1
46923,2
46926,1
46928,1
46939,2
46943,1
46947,4
46951,1
46952,2
46953,3
46970,4
46974,1
46975,5
46979,5
46985,1
46986,2
46987,1
46992,7
46994,2
46996,2
47001,3
47006,3
47012,4
47017,2
47018,1
47020,1
47023,1
47025,14
47032,3
47037,3
47040,1
47041,1
47043,2
47060,3
47102,1
47106,1
47111,4
47112,4
47115,1
47117,2
47118,1
47119,7
47122,5
47124,3
47126,2
47129,2
47130,22
47136,4
47137,2
47138,1
47145,1
47147,1
47150,12
47161,3
47167,5
47170,4
47172,8
47177,2
47201,17
47203,8
47220,3
47223,1
47240,5
47246,1
47250,5
47260,1
47265,5
47270,1
47272,1
47273,1
47274,6
47302,3
47303,4
47304,7
47320,4
47327,2
47330,2
47331,1
47334,1
47335,1
47340,3
47341,1
47342,2
47346,3
47348,3
47353,2
47355,3
47360,2
47362,6
47374,9
47383,1
47386,1
47394,6
47401,14
47403,10
47404,8
47408,11
47421,11
47424,3
47432,2
47433,1
47441,4
47448,1
47452,1
47454,2
47459,3
47460,3
47462,2
47469,2
47471,2
47501,6
47519,1
47523,2
47527,4
47532,6
47541,1
47542,2
47546,7
47550,1
47553,7
47557,2
47558,3
47562,1
47564,1
47567,7
47578,1
47579,2
47585,1
47586,2
47591,7
47598,2
47601,7
47610,3
47612,1
47613,3
47619,1
47620,4
47630,19
47633,2
47635,3
47637,1
47638,7
47639,5
47648,3
47660,1
47665,1
47666,1
47670,5
47708,1
47710,6
47711,9
47712,12
47713,1
47714,6
47715,12
47716,1
47720,6
47725,6
47802,19
47803,9
47804,1
47805,6
47807,5
47834,2
47842,4
47847,2
47850,1
47861,1
47863,1
47868,1
47871,1
47872,5
47874,2
47881,1
47882,5
47885,9
47901,3
47904,7
47905,21
47906,52
47909,17
47918,2
47920,1
47921,2
47922,3
47923,2
47928,1
47932,2
47933,7
47940,1
47941,1
47942,2
47944,3
47948,2
47951,2
47959,1
47960,2
47967,2
47970,2
47971,1
47974,1
47975,2
47978,4
47980,1
47987,1
47989,2
47990,1
47991,1
47994,1
48002,1
48003,2
48006,2
48009,10
48014,2
48015,1
48017,3
48021,3
48025,4
48026,3
48027,1
48030,2
48032,1
48033,1
48035,4
48036,5
48038,6
48039,1
48040,7
48041,1
48042,7
48043,3
48044,9
48045,10
48047,12
48048,2
48051,3
48054,1
48059,7
48060,4
48062,4
48063,1
48064,1
48065,5
48066,3
48067,14
48069,2
48070,2
48071,8
48072,7
48073,12
48074,1
48075,6
48076,7
48079,5
48080,10
48081,5
48082,2
48083,5
48084,6
48085,14
48088,1
48089,3
48091,4
48092,6
48093,5
48094,7
48096,1
48098,9
48101,10
48103,19
48104,12
48105,14
48107,1
48108,6
48111,16
48114,15
48116,19
48117,2
48118,8
48120,1
48124,8
48125,3
48126,2
48127,3
48128,2
48130,7
48131,2
48133,2
48134,5
48135,3
48137,3
48138,3
48140,2
48141,1
48144,4
48145,3
48146,2
48150,11
48152,4
48154,11
48158,5
48160,1
48161,13
48162,10
48164,3
48165,2
48166,2
48167,14
48168,4
48169,9
48170,20
48173,2
48174,3
48176,14
48178,21
48180,9
48182,3
48183,6
48184,2
48185,10
48186,3
48187,21
48188,14
48189,10
48192,9
48193,3
48195,7
48197,27
48198,8
48201,2
48202,3
48203,1
48204,1
48205,5
48207,6
48208,1
48209,1
48210,2
48212,2
48214,2
48215,2
48216,2
48219,1
48220,12
48221,4
48223,2
48224,5
48225,1
48226,5
48227,2
48228,1
48230,7
48234,2
48235,3
48236,6
48237,4
48238,2
48239,5
48240,2
48301,5
48302,6
48304,6
48306,6
48307,8
48309,14
48310,6
48312,2
48313,10
48314,2
48315,3
48316,7
48317,4
48320,2
48322,5
48323,7
48324,7
48326,7
48327,7
48328,5
48329,13
48331,5
48334,8
48335,9
48336,3
48340,1
48341,3
48346,13
48348,6
48350,2
48353,3
48356,1
48357,1
48359,3
48360,8
48362,9
48363,4
48366,1
48367,1
48371,12
48374,3
48375,7
48377,1
48380,8
48381,5
48382,5
48383,6
48386,7
48390,8
48393,8
48412,1
48413,3
48415,3
48416,1
48418,2
48419,1
48420,4
48421,1
48422,2
48423,9
48426,1
48428,1
48429,2
48430,18
48433,5
48438,1
48439,10
48442,10
48444,1
48446,14
48451,9
48453,1
48455,3
48457,1
48458,2
48461,2
48462,5
48463,1
48466,2
48469,2
48471,2
48473,3
48475,1
48476,1
48503,2
48504,1
48506,1
48507,6
48509,1
48519,1
48529,1
48532,3
48601,2
48602,3
48603,4
48604,3
48609,1
48611,3
48612,1
48615,1
48616,2
48617,5
48618,3
48621,1
48622,1
48623,3
48624,2
48625,3
48626,3
48627,1
48629,1
48631,1
48632,1
48637,1
48638,6
48640,13
48642,17
48647,1
48650,5
48653,3
48655,1
48656,1
48657,4
48658,1
48659,3
48661,2
48703,1
48706,8
48708,5
48723,5
48725,1
48726,2
48730,2
48731,2
48732,3
48733,2
48734,6
48744,3
48746,1
48750,5
48754,1
48755,2
48757,1
48759,2
48762,1
48763,1
48768,5
4879,1
48801,2
48806,2
48808,1
48809,2
48811,1
48813,7
48815,2
48817,1
48819,1
48820,13
48821,2
48822,2
48823,20
48827,11
48829,1
48831,2
48832,1
48834,2
48836,6
48837,8
48838,8
48840,2
48841,1
48842,4
48843,25
48844,1
48846,5
48847,3
48848,5
48849,3
48850,1
48851,1
48854,9
48855,10
48858,17
48864,14
48866,2
48867,5
48871,1
48873,1
48875,6
48876,1
48877,1
48878,1
48879,9
48880,3
48881,4
48883,1
48884,1
48889,1
48890,2
48892,3
48893,1
48895,5
48897,1
48906,4
48908,1
48910,7
48911,5
48912,7
48915,4
48917,12
48933,1
49001,5
49002,6
49004,2
49006,10
49007,4
49008,7
49009,22
49010,5
49012,2
49014,6
49015,9
49016,1
49017,3
49021,1
49022,6
49024,15
49026,1
49028,1
49029,1
49032,1
49033,2
49036,3
49037,5
49038,5
49040,1
49042,1
49045,2
49046,4
49047,5
49048,8
49050,2
49053,6
49055,2
49058,5
49060,1
49065,2
49067,1
49068,8
49070,2
49071,10
49072,1
49073,1
49076,1
49079,4
49080,8
49082,1
49085,7
49087,3
49088,2
49090,6
49091,4
49092,1
49093,3
49096,1
49097,3
49098,3
49103,9
49106,1
49107,3
49111,2
49112,6
49113,1
49117,1
49120,17
49127,5
49128,1
49130,1
49201,8
49202,5
49203,9
49221,8
49224,1
49228,3
49230,2
49234,1
49236,2
49240,2
49241,1
49242,4
49246,2
49247,1
49250,2
49251,2
49255,2
49256,2
49259,2
49262,2
49264,1
49267,2
49269,2
49270,2
49272,3
49277,1
49283,2
49285,3
49286,10
49287,2
49288,1
49301,7
49302,3
49306,3
49307,5
49310,2
49315,8
49316,21
49319,5
49321,8
49323,7
49326,1
49327,1
49328,1
49329,5
49330,1
49331,19
49332,2
49333,4
49336,2
49337,1
49338,1
49339,1
49341,25
49342,1
49343,2
49345,7
49346,3
49348,7
49349,4
49401,8
49402,1
49403,3
4940361,1
49404,4
49405,1
49411,1
49412,1
49415,1
49417,15
49418,13
49419,3
49420,3
49423,17
49424,21
49426,17
49428,12
49431,7
49435,1
49437,3
49441,11
49442,3
49444,4
49445,4
49446,1
49448,1
49449,3
49451,2
49454,1
49455,2
49456,8
49457,2
49459,1
49460,4
49461,7
49464,15
49503,19
49504,18
49505,13
49506,23
49507,9
49508,12
49509,7
49512,4
49519,8
49525,14
49534,12
49544,3
49546,19
49548,4
49601,15
49614,2
49615,1
49616,3
49617,4
49620,1
49621,5
49629,1
49630,1
49631,3
49633,2
49635,1
49636,1
49637,1
49640,2
49643,8
49646,5
49649,7
49650,1
49651,2
49653,2
49655,1
49657,3
49659,4
49660,4
49663,3
49664,2
49665,1
49668,2
49670,2
49676,1
49677,1
49682,4
49683,1
49684,29
49685,25
49686,39
49688,2
49690,8
49696,7
49706,1
49707,17
49709,2
49710,1
49712,5
49713,2
49715,3
49719,1
49720,9
49721,5
49726,1
49727,5
49733,1
49735,17
49736,1
49738,2
49740,10
49744,4
49746,2
49749,2
49751,1
49753,1
49756,1
49757,1
49759,1
49769,3
49770,9
49777,2
49779,1
49781,2
49783,6
49795,1
49801,3
49802,5
49821,1
49829,3
49841,2
49847,1
49849,5
49853,1
49854,1
49855,30
49858,3
49862,1
49866,5
49868,1
49874,1
49878,1
49885,1
49893,1
49905,3
49908,1
49912,1
49913,4
49920,3
49922,1
49930,8
49931,7
49935,4
49938,5
49945,1
49946,3
49962,1
49969,1
50000,1
5000007,1
500007,1
50001,1
50002,2
50003,5
500038,1
50006,2
50007,1
500072,1
50009,10
50010,36
50012,1
50013,1
50014,36
50021,13
50022,5
50023,38
50035,10
50036,11
50039,1
50044,1
50047,3
50049,2
50050,1
50054,3
50055,2
50061,2
50063,2
50069,1
50070,1
50071,1
50072,1
50073,2
50075,1
50076,1
5008212,1
501,1
50105,1
50106,1
50111,10
50112,7
50115,1
50122,1
50124,5
50125,16
50126,2
50129,3
50131,23
50133,1
50135,1
50138,3
50139,1
50142,1
50144,1
50148,1
50149,1
50156,4
50158,5
5016,1
50161,2
50163,1
50170,1
50171,1
50201,4
50206,1
50207,2
50208,7
50211,4
50213,3
50214,1
50216,2
50219,8
50225,1
50226,9
50228,1
50229,1
50236,4
50237,1
50240,2
50241,1
50242,1
50247,1
50248,8
50249,1
50250,2
50251,1
50252,1
50255,1
50259,1
50261,7
50262,1
50263,13
50265,19
50266,23
50273,5
50276,1
50277,1
50293,1
50309,12
50310,15
50311,10
50312,13
50313,6
50315,10
50316,1
50317,8
50320,3
50321,1
50322,16
50323,12
50324,2
50325,13
50327,7
50401,10
50421,1
50423,1
50424,1
50428,5
50436,4
50438,3
50441,1
50444,1
50446,2
50447,2
50448,1
50450,1
50458,2
50459,4
50461,3
50464,1
50466,1
50468,1
50472,2
50479,1
50482,3
50483,2
50501,12
50510,1
50511,10
50525,4
50529,2
50530,2
50535,1
50536,7
50540,1
50548,3
50554,1
50563,1
50565,1
50571,1
50575,1
50576,1
50577,1
50578,4
50579,3
50581,1
50583,2
50585,1
50588,5
50595,3
50598,1
50601,1
50602,1
50613,21
50616,6
5062 CE,1
50624,1
50625,2
50626,1
50628,1
5062CE,1
50632,1
50643,1
50644,6
50647,1
50648,1
50651,4
50659,3
50662,1
50665,1
50667,1
50668,1
50669,1
50670,1
50671,1
50672,1
50675,3
50676,1
50677,6
50680,1
50682,2
50701,14
50702,4
50703,2
507751,1
50801,1
50841,1
50846,1
50849,1
50851,1
50853,1
50854,2
50858,1
50859,1
50862,1
50863,2
509,1
50946,1
50968,1
510,1
51001,1
51002,1
51005,2
51007,1
51012,4
51014,1
51016,1
5102,1
51022,1
51024,1
51025,1
51026,3
51027,1
51028,2
51030,3
51031,4
51034,3
51038,2
51040,1
51041,6
51046,1
51053,2
51054,4
51055,1
51063,2
510779,1
51101,1
51103,3
51104,13
51106,15
51108,4
51109,1
512 65,1
51239,1
51240,2
51242,1
51243,1
51246,3
51247,1
51249,1
51301,9
51331,1
51334,9
51340,1
51342,1
51343,1
51346,1
51351,3
51355,3
51357,1
51360,9
51364,1
514,1
51401,6
51436,1
51442,2
51453,2
51454,1
51501,6
51503,22
51523,1
51525,1
51526,3
51529,2
51530,1
51533,1
51534,6
51535,1
51536,2
51537,3
51540,1
51546,4
51549,1
51553,1
51555,2
51558,1
51559,3
51560,1
51561,1
51564,1
51565,1
51566,2
51570,1
51572,1
51575,2
51576,4
51577,1
51579,5
51601,2
51632,5
51640,1
51652,2
518000,1
51922,1
52001,19
52002,14
52003,11
52031,2
52032,1
52037,1
52039,1
52040,5
52045,2
52047,1
52048,1
52049,2
52052,1
52056,1
52057,4
52060,1
52065,1
52068,6
52069,1
52070,1
52073,1
52101,3
52104,1
52132,1
52135,1
52136,3
52141,1
52142,1
52144,1
52151,2
52155,2
52159,1
52163,1
52165,1
52170,1
52172,1
52175,1
52201,1
52203,1
52205,4
52206,3
52209,2
52210,1
52211,1
52213,1
52214,2
52218,1
52223,1
52224,2
52227,6
52233,3
52240,11
52241,10
52245,9
52246,10
52247,4
52253,1
52302,26
52305,1
52306,1
52310,1
52312,1
52314,5
52316,1
52317,12
52318,2
52324,1
52325,1
52328,2
52330,1
52332,1
52333,1
52334,1
52336,3
52338,6
52339,2
52340,1
52347,1
52349,1
52351,1
52352,4
52353,6
52354,1
52356,1
52358,3
5235950,1
52361,2
52362,1
52401,1
52402,15
52403,7
52404,15
52405,6
52411,9
52501,6
52535,2
52536,1
52537,1
52540,1
52544,2
52548,1
52551,1
52553,1
52556,3
52565,2
52567,1
52571,1
52572,1
52574,1
52577,9
52591,3
52593,1
52601,4
52623,3
52625,1
52627,5
52632,5
52637,4
52639,1
52640,1
52641,2
52645,1
52649,1
52653,1
52654,1
52655,2
52656,3
52659,1
52721,1
52722,14
52726,5
52729,1
52730,1
52732,5
52733,1
52742,5
52745,1
52747,1
52748,3
52753,4
52755,1
52756,2
52761,10
52766,1
52769,2
52772,3
52776,1
52778,2
52801,1
52803,11
52804,4
52806,9
52807,6
5300,1
53005,10
53010,5
53011,1
53012,12
53014,2
53015,2
53017,3
53018,1
53019,1
53020,1
53021,2
53022,6
53024,10
53027,5
53029,13
53032,2
53033,4
53034,1
53035,1
53036,3
53037,1
53039,1
53045,7
53046,1
53048,2
53050,2
53051,3
53057,1
53058,1
53059,2
53061,2
530638,1
53066,15
53070,4
53072,10
53073,3
53074,7
53076,1
53080,4
53081,5
53083,9
53085,4
53086,6
53089,9
53090,11
53091,1
53092,11
53094,1
53095,13
53098,2
53103,1
53104,5
53105,8
53108,2
53110,6
53114,1
53115,1
53118,4
53119,3
53120,2
53121,12
53122,2
53125,3
53126,3
53128,2
53129,7
53132,13
53137,1
53140,2
53142,10
53143,5
53144,3
53147,7
53149,8
53150,5
53151,10
53153,1
53154,7
53158,4
53168,3
53170,2
53172,3
53177,1
53178,2
53179,1
53181,1
53183,2
53184,1
53185,6
53186,7
53188,10
53189,11
53190,6
53191,3
53201,1
53202,24
53203,3
53204,3
53207,12
53208,3
53209,3
53210,2
53211,13
53212,12
53213,13
53214,12
53217,11
53219,4
53220,6
53221,3
53222,7
53224,2
53225,4
53226,4
53227,4
53228,3
53233,3
53235,4
53300,1
53343,1
53402,7
53403,5
53404,2
53405,2
53406,3
53502,1
53507,2
53508,3
53510,1
53511,7
53515,1
53516,1
53517,1
53518,1
53520,4
53521,1
53523,6
53525,3
53526,1
53527,9
53528,8
53530,1
53531,2
53532,6
53533,5
53534,5
53536,9
53538,5
53545,12
53546,14
53548,8
53549,3
53550,1
53551,6
53555,3
53558,10
53561,1
53562,10
53563,4
53565,3
53566,3
53571,1
53572,10
53574,4
53575,7
53576,2
53577,1
53578,4
53583,2
53585,1
53588,1
53589,8
53590,25
53593,11
53594,3
53597,15
53598,1
53703,34
53704,24
53705,21
53711,15
53713,4
53714,5
53715,10
53716,9
53717,8
53718,9
53719,19
53726,5
53803,1
53805,1
53806,1
53807,1
53809,1
53811,1
53813,1
53818,6
53901,8
53913,8
53916,10
53919,1
53925,3
53930,1
53933,1
53934,1
53940,2
53941,1
53944,1
53949,2
53950,1
53953,1
53954,1
53955,4
53956,1
53959,5
53960,2
53963,3
53964,2
53965,3
53969,1
54001,1
54002,2
54005,1
54009,4
54011,3
54014,2
54015,1
54016,20
54017,12
54020,2
54021,4
54022,10
54024,3
54028,2
54101,2
54110,1
54111,1
54112,1
54113,1
54115,18
54128,1
54129,2
54130,11
54136,2
54137,1
54140,1
54141,2
54143,3
54151,2
54153,1
54155,7
54157,1
54165,1
54166,5
54170,2
54171,1
54173,2
54175,1
54202,1
54208,5
54209,2
54217,2
54220,9
54227,1
54229,2
54230,1
54234,4
54235,4
54241,5
54245,1
54246,1
54247,1
54301,9
54302,5
54303,8
54304,9
54311,11
54313,14
54401,11
54402,1
54403,12
54405,1
